age,y_aftertax_base,ubi,n_base,n_reform,c_base,c_reform,lifetime_income_group,lifetime_income_pop_share,age_pop_share,pop_share,y_diff,n_diff,c_diff,elasticity,elasticity_display,y_diff_pct,n_diff_pct,c_diff_pct,ubi_print,pop_share_w,c_base_w,n_base_w,c_reform_w,n_reform_w,y_aftertax_base_w,ubi_w,age_pop_share_ws,c_base_ws,n_base_ws,c_reform_ws,n_reform_ws,y_aftertax_base_ws,ubi_ws,lifetime_income_pop_share_wj,c_base_wj,n_base_wj,c_reform_wj,n_reform_wj,y_aftertax_base_wj,ubi_wj
22,28129.861052358403,2344.581688733268,0.2833269965271308,0.27316908326161343,0.24049798137969192,0.25191533738623995,70-80%,0.1,0.015876030418114154,0.0015876030418114154,0.08334849874904372,-0.035852260427095106,0.04747381221683766,-0.43014884449261237,-0.43,8.33,-3.59,4.75,2345.0,0.0015876030418114154,0.000381815326787904,0.00044981080151376517,0.00039994155591334353,0.00043368406751497326,44.659052972456664,3.7222650208082815,0.015876030418114154,0.00381815326787904,0.004498108015137651,0.003999415559133435,0.004336840675149733,446.59052972456664,37.22265020808281,0.1,0.024049798137969192,0.02833269965271308,0.025191533738623997,0.027316908326161345,2812.9861052358406,234.45816887332683
22,32228.198961664093,2403.1514302755922,0.2817787619821231,0.2722782175534297,0.2802518371530285,0.29272815682017284,80-90%,0.1,0.015876030418114154,0.0015876030418114154,0.07456673061793417,-0.033716325396078495,0.04451824399756488,-0.4521631177426106,-0.45,7.46,-3.37,4.45,2403.0,0.0015876030418114154,0.00044492866913738545,0.00044735281964067346,0.0004647361121915554,0.0004322697264068153,51.16558670364141,3.8152505206389837,0.015876030418114154,0.004449286691373854,0.004473528196406735,0.004647361121915554,0.004322697264068153,511.6558670364141,38.15250520638984,0.1,0.02802518371530285,0.028177876198212312,0.029272815682017284,0.027227821755342968,3222.8198961664093,240.31514302755923
22,44416.95721100794,2448.4044237887742,0.2841618834775949,0.2767805917483729,0.37534111784303137,0.3881104612389642,90-99%,0.09,0.015876030418114154,0.0014288427376302737,0.05512319117577873,-0.02597565739250185,0.03402063560026214,-0.47122920205526164,-0.47,5.51,-2.6,3.4,2448.0,0.0014288427376302737,0.0005363034303640441,0.00040602264351830155,0.0005545488139396299,0.0003954759384366723,63.46484673858331,3.4983848797124253,0.015876030418114154,0.0059589270040449355,0.004511362705758907,0.00616165348821811,0.004394177093740803,705.1649637620368,38.870943107915835,0.09,0.03378070060587282,0.02557456951298354,0.034929941511506774,0.02491025325735356,3997.5261489907143,220.35639814098968
22,92960.39837234607,2650.6323621253487,0.2750037558167558,0.27151153105025444,0.7464164742424915,0.7586171600796395,Top 1%,0.01,0.015876030418114154,0.00015876030418114154,0.02851356500763298,-0.012698825716505269,0.016345681343019836,-0.44536085589809055,-0.45,2.85,-1.27,1.63,2651.0,0.00015876030418114154,0.00011850130649655315,4.3659679924424525e-05,0.00012043829109127732,4.3105253258225855e-05,14.758421122393758,0.42081520008339807,0.015876030418114154,0.011850130649655314,0.004365967992442452,0.012043829109127732,0.004310525325822585,1475.8421122393756,42.08152000833981,0.01,0.007464164742424915,0.002750037558167558,0.007586171600796395,0.0027151153105025444,929.6039837234607,26.506323621253486
23,33958.93380634056,2192.598012525505,0.3607687476601809,0.34939507174716794,0.21726900439646563,0.22654628739117927,0-25%,0.25,0.015960523299374137,0.003990130824843534,0.06456616173609431,-0.03152622278614381,0.042699523664152084,-0.4882777903850487,-0.49,6.46,-3.15,4.27,2193.0,0.003990130824843534,0.0008669317517254029,0.0014395145006790865,0.0009039493245734065,0.001394132045826793,135.50058855950064,8.748752916268687,0.015960523299374137,0.0034677270069016115,0.005758058002716346,0.003615797298293626,0.005576528183307172,542.0023542380026,34.99501166507475,0.25,0.054317251099116406,0.09019218691504523,0.05663657184779482,0.08734876793679199,8489.73345158514,548.1495031313763
23,27123.880226035388,2199.6411886025653,0.33298172975700435,0.32084692188196884,0.20149149152317475,0.21137873667271315,25-50%,0.25,0.015960523299374137,0.003990130824843534,0.08109611052223997,-0.036442863948994986,0.049070286168392485,-0.4493786904737042,-0.45,8.11,-3.64,4.91,2200.0,0.003990130824843534,0.0008039774112703192,0.0013286406640131427,0.0008434288129142771,0.0012802211930574093,108.22783057926782,8.776856110238565,0.015960523299374137,0.003215909645081277,0.005314562656052571,0.0033737152516571086,0.005120884772229637,432.91132231707127,35.10742444095426,0.25,0.05037287288079369,0.08324543243925109,0.05284468416817829,0.08021173047049221,6780.970056508847,549.9102971506413
23,28776.55967677279,2213.858528343935,0.3199264943536492,0.3083895871711874,0.23221609840574992,0.24343370864696395,50-70%,0.2,0.015960523299374137,0.003192104659874828,0.07693270332557742,-0.03606111836961157,0.04830677252019622,-0.46873587968177527,-0.47,7.69,-3.61,4.83,2214.0,0.003192104659874828,0.0007412580898189459,0.0010212388534437014,0.0007770658757425849,0.0009844118382660218,91.8577902393925,7.066868124630304,0.015960523299374137,0.003706290449094729,0.0051061942672185065,0.0038853293787129237,0.004922059191330108,459.28895119696244,35.33434062315152,0.2,0.046443219681149985,0.06398529887072985,0.048686741729392795,0.061677917434237485,5755.311935354559,442.77170566878704
23,32101.39503480818,2209.3107463204524,0.31492882700552993,0.30433547864111016,0.2681950279797853,0.2802261968701834,70-80%,0.1,0.015960523299374137,0.001596052329937414,0.06882288897179867,-0.03363727755615642,0.04485977604068392,-0.4887513160038931,-0.49,6.88,-3.36,4.49,2209.0,0.001596052329937414,0.0004280532992847662,0.0005026428881066328,0.0004472556744241567,0.00048573534976776195,51.23550633954693,3.526175564220525,0.015960523299374137,0.004280532992847662,0.005026428881066328,0.004472556744241566,0.004857353497677619,512.3550633954692,35.261755642205244,0.1,0.02681950279797853,0.031492882700553,0.028022619687018344,0.030433547864111017,3210.1395034808183,220.93107463204524
23,37079.571606941114,2145.7197343383323,0.3128339822983654,0.3031240458091869,0.31309688630549337,0.3260102547610866,80-90%,0.1,0.015960523299374137,0.001596052329937414,0.05786797531222459,-0.031038624441757867,0.041244001522881435,-0.5363696288714108,-0.54,5.79,-3.1,4.12,2146.0,0.001596052329937414,0.0004997190148840323,0.0004992994063309058,0.0005203294266949222,0.0004838018395738081,59.18093665633954,3.424680981383384,0.015960523299374137,0.004997190148840322,0.004992994063309057,0.00520329426694922,0.004838018395738081,591.8093665633953,34.246809813833835,0.1,0.03130968863054934,0.03128339822983654,0.03260102547610866,0.03031240458091869,3707.9571606941117,214.57197343383325
23,50546.084616550244,1809.5069090558982,0.3126920440172548,0.30531765489073076,0.4154698500284229,0.4283807138500902,90-99%,0.09,0.015960523299374137,0.0014364470969436723,0.03579915086960887,-0.023583552148570552,0.031075332712551917,-0.6587740651857594,-0.66,3.58,-2.36,3.11,1810.0,0.0014364470969436723,0.000596800459940951,0.00044916557886596863,0.00061534623279662,0.0004385726590134402,72.60677650931281,2.5992609464128624,0.015960523299374137,0.0066311162215661225,0.004990728654066319,0.00683718036440689,0.004873029544593781,806.7419612145868,28.88067718236514,0.09,0.03739228650255806,0.02814228396155293,0.03855426424650812,0.027478588940165766,4549.147615489522,162.85562181503084
23,110310.19160014954,23.818984710777993,0.30132622274727,0.29808694872075825,0.8395300428112693,0.8512104007410318,Top 1%,0.01,0.015960523299374137,0.00015960523299374138,0.0002159273260726138,-0.010750056855252876,0.013912971941598906,-49.78553224726063,-49.79,0.02,-1.08,1.39,24.0,0.00015960523299374138,0.00013399338808813832,4.809324198870204e-05,0.00013585763433696837,4.757623690297006e-05,17.60608383192612,0.0038016346044380854,0.015960523299374137,0.01339933880881383,0.004809324198870204,0.013585763433696834,0.004757623690297006,1760.608383192612,0.3801634604438085,0.01,0.008395300428112693,0.0030132622274727,0.008512104007410318,0.0029808694872075826,1103.1019160014955,0.23818984710777993
24,32757.732235363615,2685.2002867401375,0.33993176029252875,0.32859076553580907,0.22519237906260864,0.23530061943748856,0-25%,0.25,0.016049815226255926,0.004012453806563981,0.08197149507930006,-0.033362562965461584,0.0448871334676455,-0.4070020064070602,-0.41,8.2,-3.34,4.49,2685.0,0.004012453806563981,0.0009035740185789631,0.0013639604855577518,0.0009441328661488138,0.00131845526797593,131.43888740218839,10.77424211191716,0.016049815226255926,0.0036142960743158524,0.005455841942231007,0.003776531464595255,0.00527382107190372,525.7555496087535,43.09696844766864,0.25,0.05629809476565216,0.08498294007313219,0.05882515485937214,0.08214769138395227,8189.433058840904,671.3000716850344
24,27439.329859086647,2718.901863811964,0.3171847714991528,0.3052658253928621,0.21426957876075622,0.22506377079693718,25-50%,0.25,0.016049815226255926,0.004012453806563981,0.09908776481695265,-0.03757729619223704,0.050376689489053605,-0.37923245379138926,-0.38,9.91,-3.76,5.04,2719.0,0.004012453806563981,0.0008597467869294571,0.0012726892437859023,0.000903057983853814,0.0012248650231114853,110.09904354265693,10.90946813312622,0.016049815226255926,0.0034389871477178285,0.005090756975143609,0.003612231935415256,0.004899460092445941,440.3961741706277,43.63787253250488,0.25,0.053567394690189056,0.0792961928747882,0.056265942699234295,0.07631645634821553,6859.832464771662,679.725465952991
24,29785.86533520609,2717.6848817262653,0.3067758097401758,0.2956116132799415,0.2499392935766792,0.26207506042644174,50-70%,0.2,0.016049815226255926,0.0032099630452511853,0.09124075635009452,-0.036392036483221535,0.04855485776604951,-0.39885724251982085,-0.4,9.12,-3.64,4.86,2718.0,0.0032099630452511853,0.0008022958959373272,0.000984739012442973,0.0008412512590508493,0.0009489023543756968,95.61152699683986,8.72366803897915,0.016049815226255926,0.004011479479686636,0.004923695062214865,0.004206256295254247,0.004744511771878484,478.05763498419924,43.61834019489575,0.2,0.04998785871533584,0.06135516194803517,0.05241501208528835,0.0591223226559883,5957.173067041218,543.536976345253
24,33506.57575787023,2658.9966511166404,0.30250912469896163,0.2924110821287045,0.2900733197485551,0.30293107957946686,70-80%,0.1,0.016049815226255926,0.0016049815226255927,0.07935745718486553,-0.033380951997088015,0.0443258960943298,-0.4206403932440288,-0.42,7.94,-3.34,4.43,2659.0,0.0016049815226255927,0.00046556231840309635,0.0004855215555674747,0.0004861987853540673,0.00046931438382752535,53.777434977836336,4.267640493765537,0.016049815226255926,0.0046556231840309634,0.004855215555674747,0.004861987853540673,0.004693143838275253,537.7743497783633,42.67640493765537,0.1,0.029007331974855513,0.030250912469896165,0.030293107957946687,0.02924110821287045,3350.6575757870232,265.89966511166404
24,38695.29921955899,2510.7243199199775,0.30028217456926964,0.29117025573324057,0.3389884043471061,0.3525913618569899,80-90%,0.1,0.016049815226255926,0.0016049815226255927,0.06488447874957645,-0.03034452127935794,0.04012809091828151,-0.46766995534438227,-0.47,6.49,-3.03,4.01,2511.0,0.0016049815226255927,0.0005440701253614384,0.0004819473417575104,0.000565902620817863,0.00046732288039001967,62.10524025986069,4.029666141878271,0.016049815226255926,0.005440701253614384,0.004819473417575104,0.00565902620817863,0.004673228803900196,621.0524025986069,40.296661418782705,0.1,0.03389884043471061,0.030028217456926964,0.035259136185698994,0.02911702557332406,3869.529921955899,251.07243199199775
24,51359.46382395187,2096.443968880791,0.2981420641031895,0.2912866445121252,0.4456840812437721,0.45911578597357705,90-99%,0.09,0.016049815226255926,0.0014444833703630333,0.04081903923426667,-0.02299380200403911,0.030137277266715445,-0.5633107107708779,-0.56,4.08,-2.3,3.01,2096.0,0.0014444833703630333,0.0006437832437921559,0.0004306612536027667,0.0006631851179099856,0.0004207587140066134,74.18789140446027,3.0282784499461792,0.016049815226255926,0.0071531471532461765,0.004785125040030741,0.007368723532333174,0.004675096822295705,824.309904494003,33.64753833273532,0.09,0.04011156731193949,0.026832785769287052,0.04132042073762193,0.02621579800609127,4622.351744155668,188.6799571992712
24,111569.25890580559,2243.331820926013,0.2873154707403666,0.2841256426559715,0.908819052137446,0.9218276112778983,Top 1%,0.01,0.016049815226255926,0.00016049815226255927,0.02010707826624525,-0.011102180039854526,0.014313695459902132,-0.5521528236398376,-0.55,2.01,-1.11,1.43,2243.0,0.00016049815226255927,0.0001458637786090706,4.611360217027625e-05,0.0001479516283147114,4.560164065669562e-05,17.906659903684883,0.36005061217042755,0.016049815226255926,0.014586377860907059,0.004611360217027625,0.01479516283147114,0.004560164065669562,1790.665990368488,36.00506121704275,0.01,0.00908819052137446,0.002873154707403666,0.009218276112778983,0.002841256426559715,1115.692589058056,22.43331820926013
25,33231.025491214554,2423.302475465081,0.34722044218276144,0.3351316497376016,0.23104683541488916,0.24191900616385573,0-25%,0.25,0.01613956324531976,0.00403489081132994,0.072922891774909,-0.034815900726250515,0.047056133573279535,-0.47743444999022683,-0.48,7.29,-3.48,4.71,2423.0,0.00403489081132994,0.0009322487532023973,0.0014009965716691429,0.0009761167750566126,0.0013522196141120928,134.0835594055726,9.777760891327153,0.01613956324531976,0.003728995012809589,0.005603986286676571,0.0039044671002264504,0.005408878456448371,536.3342376222904,39.11104356530861,0.25,0.05776170885372229,0.08680511054569036,0.06047975154096393,0.0837829124344004,8307.756372803638,605.8256188662702
25,28975.77246514274,2427.2740278891183,0.3273560591691197,0.31500029706509775,0.22547190135665932,0.23692394126562477,25-50%,0.25,0.01613956324531976,0.00403489081132994,0.08376908780634162,-0.037744106937818045,0.05079142828910732,-0.45057321174459153,-0.45,8.38,-3.77,5.08,2427.0,0.00403489081132994,0.0009097545029970753,0.0013208459551746613,0.0009559622335967438,0.0012709918041941643,116.91407807079153,9.793785671709616,0.01613956324531976,0.0036390180119883014,0.005283383820698645,0.0038238489343869753,0.005083967216776657,467.65631228316613,39.17514268683846,0.25,0.05636797533916483,0.08183901479227992,0.05923098531640619,0.07875007426627444,7243.943116285685,606.8185069722796
25,32193.859940520433,2417.2594155899833,0.3183441622271923,0.30696699958158963,0.26626666631088997,0.2790024796232425,50-70%,0.2,0.01613956324531976,0.003227912649063952,0.07508448567695752,-0.03573856220891891,0.047831046554968726,-0.47597798515501616,-0.48,7.51,-3.57,4.78,2417.0,0.003227912649063952,0.0008594855402090122,0.0010275871480088209,0.000900595633096072,0.000990862660794622,103.91896772419916,7.802702243651844,0.01613956324531976,0.004297427701045061,0.005137935740044104,0.00450297816548036,0.00495431330397311,519.5948386209958,39.01351121825922,0.2,0.053253333262177995,0.06366883244543846,0.0558004959246485,0.061393399916317926,6438.771988104087,483.45188311799666
25,36594.38184680638,2361.754951342048,0.31429642881290726,0.3041262034072029,0.31063490877714733,0.3240180681436392,70-80%,0.1,0.01613956324531976,0.001613956324531976,0.06453873059610543,-0.03235870494652804,0.043083243345624966,-0.5013842796046676,-0.5,6.45,-3.24,4.31,2362.0,0.001613956324531976,0.0005013511756412904,0.0005072607090604057,0.0005229510103430593,0.0004908464094449534,59.061734023991285,3.811769340713208,0.01613956324531976,0.005013511756412904,0.005072607090604056,0.005229510103430593,0.004908464094449534,590.6173402399129,38.11769340713208,0.1,0.031063490877714733,0.03142964288129073,0.03240180681436392,0.030412620340720294,3659.4381846806377,236.17549513420482
25,42375.583937998876,2247.679910834957,0.311724944118565,0.30261223408444166,0.3634513461552242,0.3775357333963022,80-90%,0.1,0.01613956324531976,0.001613956324531976,0.053041862836005094,-0.02923317561220673,0.038751781744846836,-0.5511340297868101,-0.55,5.3,-2.92,3.88,2248.0,0.001613956324531976,0.0005865945987868846,0.0005031104450745348,0.00060932618465178,0.0004884029290813354,68.39234170246891,3.6276572076155467,0.01613956324531976,0.005865945987868846,0.005031104450745348,0.0060932618465177986,0.004884029290813354,683.923417024689,36.27657207615547,0.1,0.03634513461552242,0.031172494411856502,0.037753573339630225,0.030261223408444168,4237.558393799888,224.7679910834957
25,55293.73295731491,1948.0034995488966,0.30786180850111344,0.3009469084570265,0.4738730916608954,0.48785801947606633,90-99%,0.09,0.01613956324531976,0.0014525606920787783,0.03523009562499056,-0.02246105185230196,0.02951196862888894,-0.6375529629947742,-0.64,3.52,-2.25,2.95,1948.0,0.0014525606920787783,0.0006883294259804605,0.00044718796162100167,0.000708643382406337,0.0004371436496273071,80.3175030120965,2.829593311476627,0.01613956324531976,0.007648104733116229,0.004968755129122241,0.007873815360070412,0.004857151662525636,892.4167001344056,31.43992568307364,0.09,0.04264857824948059,0.02770756276510021,0.04390722175284597,0.027085221761132382,4976.435966158342,175.3203149594007
25,121042.2118210495,1004.4265756592299,0.2961603059316975,0.2931868672194169,0.9769457299794986,0.9896098333689699,Top 1%,0.01,0.01613956324531976,0.0001613956324531976,0.008298151203186771,-0.01003996367077753,0.012962954850866737,-1.2099036791378113,-1.21,0.83,-1.0,1.3,1004.0,0.0001613956324531976,0.00015767477396249198,4.779897988337881e-05,0.0001597187049384884,4.731907986184946e-05,19.535684330392197,0.16211006243132095,0.01613956324531976,0.0157674773962492,0.004779897988337881,0.01597187049384884,0.004731907986184946,1953.5684330392194,16.211006243132093,0.01,0.009769457299794986,0.002961603059316975,0.0098960983336897,0.002931868672194169,1210.422118210495,10.0442657565923
26,33452.16724154602,2721.451260076704,0.3505661326248397,0.3376955477509178,0.23531306423515477,0.2470306037012921,0-25%,0.25,0.0162270322311181,0.004056758057779525,0.0813535111320617,-0.03671371440690596,0.04979553304540563,-0.45128616941078725,-0.45,8.14,-3.67,4.98,2721.0,0.004056758057779525,0.000954608169436755,0.001422161983310424,0.0010021433920833571,0.0013699491344148062,135.70734900733007,11.04026932817041,0.0162270322311181,0.00381843267774702,0.005688647933241696,0.004008573568333429,0.005479796537659225,542.8293960293203,44.16107731268164,0.25,0.05882826605878869,0.08764153315620993,0.061757650925323024,0.08442388693772945,8363.041810386505,680.362815019176
26,30307.10439513646,2665.036198793237,0.3335944790935948,0.3207224178836913,0.23532027812848244,0.24757899112102563,25-50%,0.25,0.0162270322311181,0.004056758057779525,0.08793437222003002,-0.038585953954867525,0.05209373832989472,-0.43880399644313683,-0.44,8.79,-3.86,5.21,2665.0,0.004056758057779525,0.00095463743445664,0.001353312091093704,0.0010043680671671463,0.0013010932530601968,122.94858996293509,10.81140707372858,0.0162270322311181,0.00381854973782656,0.005413248364374816,0.004017472268668585,0.005204373012240787,491.79435985174035,43.24562829491432,0.25,0.05883006953212061,0.0833986197733987,0.06189474778025641,0.08018060447092283,7576.776098784115,666.2590496983092
26,34421.6194698152,2709.862232501093,0.3258030704343906,0.31412407756400645,0.2812926870157661,0.29482510496653885,50-70%,0.2,0.0162270322311181,0.00324540644622362,0.07872558799499277,-0.03584678577403411,0.0481079621882039,-0.4553384317220227,-0.46,7.87,-3.58,4.81,2710.0,0.00324540644622362,0.0009129090997165304,0.0010573633849872194,0.0009568272961669606,0.001019460306240275,111.71214571679472,8.794604357736976,0.0162270322311181,0.004564545498582652,0.005286816924936097,0.004784136480834803,0.005097301531201375,558.5607285839736,43.97302178868488,0.2,0.05625853740315322,0.06516061408687812,0.058965020993307776,0.0628248155128013,6884.323893963041,541.9724465002186
26,39521.16506364446,2732.4003667020647,0.32189811248308237,0.311553467894043,0.3299089390344795,0.344058330993873,70-80%,0.1,0.0162270322311181,0.00162270322311181,0.0691376471898497,-0.032136394057244,0.04288878016098474,-0.46481758294433306,-0.46,6.91,-3.21,4.29,2732.0,0.00162270322311181,0.0005353442987046475,0.0005223451046399057,0.0005583045626422276,0.0005055588165233253,64.13112192990972,4.433874881879332,0.0162270322311181,0.005353442987046475,0.005223451046399057,0.005583045626422277,0.005055588165233253,641.3112192990973,44.33874881879332,0.1,0.03299089390344795,0.03218981124830824,0.0344058330993873,0.0311553467894043,3952.116506364446,273.2400366702065
26,45898.198139263885,2741.4897480418813,0.31897114554342393,0.3097423174567162,0.38648754882551173,0.40134243457626295,80-90%,0.1,0.0162270322311181,0.00162270322311181,0.059729790257205276,-0.02893311265188192,0.038435612727740986,-0.48440003769127055,-0.48,5.97,-2.89,3.84,2741.0,0.00162270322311181,0.0006271545911717409,0.0005175955059529803,0.0006512596621584426,0.0005026198568711349,74.47915405560798,4.448624250275545,0.0162270322311181,0.006271545911717409,0.005175955059529802,0.006512596621584426,0.005026198568711348,744.7915405560798,44.486242502755445,0.1,0.03864875488255118,0.031897114554342396,0.0401342434576263,0.030974231745671623,4589.819813926389,274.14897480418813
26,59146.506439289835,2780.2208927314477,0.3136620707826729,0.30655727186934695,0.5003267628705601,0.5152492089293925,90-99%,0.09,0.0162270322311181,0.001460432900800629,0.04700566542480695,-0.02265112544719705,0.02982540045073101,-0.48188075293671007,-0.48,4.7,-2.27,2.98,2780.0,0.001460432900800629,0.0007306936656472405,0.0004580824079042712,0.0007524868968319821,0.00044770632581767744,86.37950397135513,4.0603260632383025,0.0162270322311181,0.008118818507191561,0.00508980453226968,0.008360965520355356,0.004974514731307527,959.7722663483903,45.11473403598114,0.09,0.04502940865835041,0.028229586370440558,0.046372428803645324,0.027590154468241226,5323.185579536085,250.2198803458303
